"report_number","occurred_date","occurred_time","reported_date","reported_time","crime_subcategory","primary_offense_description","precinct","sector","beat","neighborhood"
20160000404201,2016-11-08,336,2016-11-08,727,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","SOUTHWEST","F","F3",NA
20140000904084,2014-03-31,NA,2014-04-01,949,"CAR PROWL","THEFT-AUTOACC","WEST","Q","Q1","MAGNOLIA"
20100000277029,2010-08-09,1530,2010-08-09,1742,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F",NA,"HIGHLAND PARK"
20180000306972,2018-08-17,1743,2018-08-17,1743,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","F","F1","NORTH DELRIDGE"
20150000397371,2015-11-13,1640,2015-11-13,1949,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20180000136346,2018-04-15,1900,2018-04-18,1514,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F1","HIGH POINT"
20180000171032,2018-05-13,830,2018-05-13,1608,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO",NA,"J",NA,"PHINNEY RIDGE"
NA,2009-01-06,NA,2009-01-06,2348,"THEFT-BUILDING","THEFT-BUILDING","SOUTHWEST","W","W2","MORGAN"
20160000216787,2016-06-18,1111,2016-06-18,1111,"THEFT-ALL OTHER","THEFT-OTH","NORTH","J","J3","PHINNEY RIDGE"
2009000024699,2009-01-20,1400,2009-01-20,2046,"THEFT-ALL OTHER","THEFT-OTH","EAST","G","G3",NA
20120000902788,2012-06-18,1230,NA,2057,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J1","GREENWOOD"
20120000393365,2012-11-16,1200,2012-11-16,1506,"THEFT-ALL OTHER",NA,"NORTH","N","N2","NORTHGATE"
201300007868,2013-01-07,1754,2013-01-07,1829,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","B","B2","BALLARD SOUTH"
20160000129551,2015-04-14,2200,2016-04-15,1055,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","W","W3","MORGAN"
20170000464424,2017-12-17,2249,2017-12-17,2249,"NARCOTIC","NARC-POSSESS-COCAINE","WEST","Q","Q3",NA
20150000904558,2015-07-11,1615,2015-07-12,1159,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
2014000091064,2014-03-24,1400,NA,1654,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N1","BITTERLAKE"
20170000311131,2017-08-22,200,2017-08-23,351,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","U1","ROOSEVELT/RAVENNA"
20120000124901,2012-04-23,1800,2012-04-24,1012,"CAR PROWL",NA,"WEST","Q",NA,"QUEEN ANNE"
20170000338980,2017-09-11,2130,2017-09-12,31,NA,"THEFT-CARPROWL","EAST","E","E2","CAPITOL HILL"
20160000112073,2016-03-15,1100,2016-04-01,1729,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U3","SANDPOINT"
20120000166975,2012-05-29,2000,2012-05-30,1009,"CAR PROWL","THEFT-CARPROWL","WEST","K","K3","JUDKINS PARK/NORTH BEACON HILL"
20090000438696,2009-12-21,2300,2009-12-22,906,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","S3","RAINIER VIEW"
20130000905004,2013-10-18,900,2013-10-18,1938,"CAR PROWL","THEFT-CARPROWL","WEST","K","K1","DOWNTOWN COMMERCIAL"
20120000305428,2012-09-06,2130,2012-09-10,NA,NA,"THEFT-AUTOACC","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
20160000203444,2016-06-08,NA,2016-06-08,1651,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","S3","RAINIER VIEW"
20130000461095,2013-12-27,1445,NA,1448,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","N","N1","BITTERLAKE"
20090000282947,2009-06-09,1430,2009-08-11,NA,"ROBBERY-STREET","ROBBERY-STREET-GUN","SOUTHWEST","F","F2","HIGHLAND PARK"
20170000176783,2017-05-19,1823,2017-05-19,1823,"TRESPASS",NA,"WEST","Q","Q3",NA
2015000016777,2015-01-15,600,2015-01-15,2140,"CAR PROWL","THEFT-AUTOACC","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
2015000078505,2015-03-09,2234,2015-03-09,2234,"TRESPASS","TRESPASS","NORTH","J","J3","ROOSEVELT/RAVENNA"
20090000261017,2009-07-26,NA,NA,348,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","Q2",NA
20140000324043,2014-09-27,2117,2014-09-27,2123,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","NORTH","J","J3","ROOSEVELT/RAVENNA"
2013000079437,2013-03-08,1500,2013-03-08,1602,"CAR PROWL","THEFT-CARPROWL","EAST","C","C2","MONTLAKE/PORTAGE BAY"
20110000124452,2011-04-18,2200,2011-04-19,524,NA,"THEFT-CARPROWL","WEST","Q","Q3","SLU/CASCADE"
20170000901599,2017-02-19,1040,2017-02-22,51,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
20130000460711,2013-12-27,616,2013-12-27,616,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","SOUTHWEST","F","F3","HIGHLAND PARK"
20170000237274,2017-07-01,808,2017-07-01,808,"NARCOTIC","NARC-SELL-HEROIN",NA,"M","M2","DOWNTOWN COMMERCIAL"
20120000161068,2009-01-01,1200,2012-05-25,1010,"SEX OFFENSE-OTHER","SEXOFF-OTHER","NORTH",NA,"J2","BALLARD NORTH"
NA,2014-12-16,800,2014-12-16,NA,"CAR PROWL","THEFT-CARPROWL",NA,"M","M1","DOWNTOWN COMMERCIAL"
2015000021440,2015-01-20,731,2015-01-20,913,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","N","N2","NORTHGATE"
20170000215251,2017-06-15,1100,2017-06-15,1122,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L3","LAKECITY"
NA,2017-06-12,1254,2017-06-19,1054,NA,"THEFT-OTH","WEST","Q","Q2","QUEEN ANNE"
20180000197279,2018-06-01,230,2018-06-01,252,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTHWEST","F","F3","SOUTH DELRIDGE"
2016000098148,2016-03-21,20,2016-03-21,100,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO",NA,"E","E2","CAPITOL HILL"
20150000429463,NA,615,2015-12-11,1730,NA,"THEFT-CARPROWL",NA,"O","O1","SODO"
200900004807,2009-01-05,355,2009-01-05,455,NA,"TRESPASS","WEST","K","K2","PIONEER SQUARE"
20170000904058,2017-05-02,2000,2017-05-05,1146,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W",NA,"MORGAN"
20120000105752,2012-04-07,1624,2012-04-07,1624,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","SOUTH","R","R3","COLUMBIA CITY"
2018000056797,2018-02-15,528,2018-02-15,528,"DUI","DUI-LIQUOR","NORTH","U","U3","ROOSEVELT/RAVENNA"
20090000352547,2009-10-06,515,2009-10-06,524,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","D","D1","BELLTOWN"
2012000099250,2012-03-29,2000,2012-04-02,814,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","EAST","G","G3","MADRONA/LESCHI"
2009000097266,2009-03-21,1930,NA,1930,"THEFT-SHOPLIFT",NA,"SOUTH","S","S3","RAINIER BEACH"
2017000057118,2017-02-15,1700,2017-02-15,2151,"CAR PROWL","THEFT-CARPROWL","SOUTH","O",NA,NA
NA,2014-05-22,1851,2014-05-22,1851,"DUI",NA,"SOUTHWEST","W","W3","FAUNTLEROY SW"
20130000180585,2013-05-28,1315,2013-05-28,1431,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","S3","RAINIER VIEW"
20160000241129,2016-07-06,725,2016-07-06,850,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M1","DOWNTOWN COMMERCIAL"
2011000018295,2010-11-14,1200,2011-01-16,1427,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","Q","Q2","QUEEN ANNE"
20170000325410,2017-09-02,40,2017-09-02,40,"DUI","DUI-LIQUOR","NORTH","N","N2","NORTHGATE"
20090000314930,2009-08-25,1900,2009-09-05,2238,NA,"BURGLARY-NOFORCE-RES","WEST","D","D1","SLU/CASCADE"
20170000108279,NA,2058,2017-03-28,2058,"BURGLARY-RESIDENTIAL",NA,"NORTH","L","L3","SANDPOINT"
2012000034136,2012-02-04,246,2012-02-04,246,"DUI","DUI-LIQUOR",NA,"C","C2","MONTLAKE/PORTAGE BAY"
201600005804,2016-01-06,956,2016-01-06,956,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","K","K1","DOWNTOWN COMMERCIAL"
20110000220389,2011-07-07,2247,2011-07-07,2247,"DUI","DUI-LIQUOR","NORTH","B","B1","BALLARD SOUTH"
20100000342394,2010-09-30,1800,2010-09-30,1901,"CAR PROWL",NA,"SOUTH","S","S3","RAINIER VIEW"
20170000110937,2017-03-30,1032,2017-03-30,1032,"TRESPASS","TRESPASS","EAST","E","E3","CAPITOL HILL"
20150000434065,2015-12-13,2200,2015-12-15,1124,"CAR PROWL",NA,"SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20100000239416,2010-07-12,1440,2010-07-12,1708,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R2",NA
20130000418173,2013-11-17,2100,2013-11-18,2212,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","Q","Q2","QUEEN ANNE"
20140000404386,2014-12-05,2348,2014-12-05,2351,"DUI","DUI-LIQUOR","WEST","Q","Q2","QUEEN ANNE"
20100000221104,2010-06-27,2000,2010-06-29,1326,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E2","CAPITOL HILL"
2011000032087,NA,900,2011-01-27,1446,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","C","C3","CENTRAL AREA/SQUIRE PARK"
2018000063072,2018-02-20,734,2018-02-20,734,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","J","J2","BALLARD NORTH"
20080000398101,2008-10-22,NA,2008-10-23,1141,"CAR PROWL","THEFT-CARPROWL","EAST","C","C3","CENTRAL AREA/SQUIRE PARK"
20160000901014,2016-02-07,2100,2016-02-08,1801,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W",NA,"MORGAN"
20090000270827,2009-08-02,1145,2009-08-02,1156,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","S","S3",NA
20160000233775,NA,1950,2016-07-01,527,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","N3","NORTHGATE"
20170000406158,2017-11-01,1712,2017-11-01,1712,NA,"ROBBERY-BUSINESS-BODYFORCE","EAST","C","C1","CAPITOL HILL"
NA,2015-04-18,1800,2015-04-19,1132,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q1","MAGNOLIA"
2013000015565,2013-01-14,915,2013-01-14,1120,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","U2","UNIVERSITY"
20120000904668,2012-10-05,1705,2012-10-08,1736,"THEFT-ALL OTHER","THEFT-PKPOCKET","WEST","M","M3","DOWNTOWN COMMERCIAL"
20180000128871,2018-04-12,620,2018-04-12,1535,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","UNKNOWN","","","UNKNOWN"
20130000449898,2013-12-05,1300,2013-12-16,2300,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","SOUTH","R","R2","MOUNT BAKER"
20140000904376,2014-04-10,NA,2014-04-11,NA,"CAR PROWL","THEFT-CARPROWL","EAST","G","G3","MADRONA/LESCHI"
20150000902399,2015-04-08,2200,2015-04-10,1407,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J2","PHINNEY RIDGE"
20150000308446,2015-09-03,530,2015-09-03,NA,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U2","UNIVERSITY"
20120000903347,2012-07-25,2245,NA,2259,"THEFT-ALL OTHER","THEFT-OTH","WEST","K","K1","DOWNTOWN COMMERCIAL"
20170000360393,2017-09-27,2005,2017-09-27,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","W","W3","MORGAN"
2012000010886,2012-01-11,1247,2012-01-11,1347,NA,"BURGLARY-FORCE-RES","NORTH","L","L2","NORTHGATE"
20160000196932,2016-06-04,NA,2016-06-04,146,"TRESPASS","TRESPASS","WEST","Q",NA,"QUEEN ANNE"
20130000418950,2013-11-19,NA,2013-11-19,1434,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","EAST","E","E1","CAPITOL HILL"
2010000033496,2010-01-29,1700,2010-01-29,1940,"CAR PROWL","THEFT-CARPROWL","WEST","K","K1","DOWNTOWN COMMERCIAL"
2010000031692,2009-11-21,1200,2010-01-28,1128,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","R","R1","MID BEACON HILL"
NA,2015-01-08,1200,2015-01-08,1536,"THEFT-ALL OTHER","THEFT-MAIL","SOUTHWEST","W","W1","ALKI"
20080000136901,NA,1800,2008-04-16,1950,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
20100000117582,2010-04-10,1700,2010-04-11,1615,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B2","FREMONT"
20160000303279,2016-08-22,1058,2016-08-22,1058,"WEAPON","WEAPON-POSSESSION","WEST","D","D1","BELLTOWN"
20080000141450,2008-04-19,2200,2008-04-20,NA,"CAR PROWL",NA,"EAST","E","E3","CAPITOL HILL"
NA,2016-09-15,1209,2016-09-15,1209,"THEFT-ALL OTHER","THEFT-OTH",NA,NA,"O3","GEORGETOWN"
2017000074438,2017-02-28,820,2017-03-01,1706,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","R3","COLUMBIA CITY"
20100000376154,2010-10-28,601,2010-10-28,NA,"ARSON","ARSON-RESIDENCE","NORTH","L","L1","LAKECITY"
20140000376358,2014-11-10,53,2014-11-10,53,"AGGRAVATED ASSAULT","ASSLT-AGG-GUN","NORTH","L","L1","LAKECITY"
2010000071205,2010-02-23,1000,2010-03-03,1445,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C","C1","MILLER PARK"
20080000259604,2008-07-15,1021,2008-07-15,1145,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","NORTH","B","B3","WALLINGFORD"
20120000386730,2012-11-06,2330,2012-11-10,2344,"CAR PROWL","THEFT-LICENSE PLATE","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
20100000298709,2010-08-26,1600,2010-08-26,1616,"CAR PROWL","THEFT-CARPROWL","WEST","K","K2","PIONEER SQUARE"
20170000159555,2017-05-07,15,2017-05-07,15,NA,"ENDANGERMENT","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
20080000322344,2008-08-29,759,2008-08-29,759,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K",NA,"DOWNTOWN COMMERCIAL"
20140000114384,2014-04-14,1636,2014-04-14,1636,"THEFT-ALL OTHER","THEFT-MAIL","NORTH","L","L3","LAKECITY"
NA,2012-01-02,1310,2012-01-02,NA,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","W2","ALASKA JUNCTION"
20150000902183,2015-03-31,1125,2015-04-01,1146,"CAR PROWL","THEFT-CARPROWL","WEST",NA,"M1","BELLTOWN"
20150000244956,2015-07-11,900,2015-07-17,1430,"THEFT-ALL OTHER","THEFT-BOAT","SOUTHWEST","F",NA,NA
20180000907782,2018-08-23,2100,2018-08-24,NA,"CAR PROWL","THEFT-CARPROWL","NORTH","J",NA,"GREENWOOD"
20080000252345,2008-07-10,534,2008-07-10,534,NA,"BURGLARY-NOFORCE-RES","SOUTH","R","R3","HILLMAN CITY"
20160000128157,2016-04-13,1730,2016-04-14,657,NA,"BURGLARY-FORCE-NONRES","NORTH","J","J2","BALLARD NORTH"
20130000179382,2013-05-27,500,2013-05-27,1523,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES",NA,"U","U1","UNIVERSITY"
20110000274024,2011-08-21,304,2011-08-21,304,"NARCOTIC","NARC-EQUIPMENT/PARAPHENALIA","NORTH","U","U1","ROOSEVELT/RAVENNA"
20160000171980,2016-05-16,2010,2016-05-17,1042,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B1","BALLARD SOUTH"
20150000264977,2015-07-30,2300,2015-08-01,1418,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","B","B3","WALLINGFORD"
NA,NA,2351,2011-09-12,2351,"DUI","DUI-LIQUOR","WEST","D","D2","QUEEN ANNE"
20110000376009,2011-11-18,2100,2011-11-20,1356,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U2","UNIVERSITY"
NA,2012-08-15,2310,2012-08-15,2311,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","E","E2","CAPITOL HILL"
20110000142748,2011-05-05,58,2011-05-05,212,"WEAPON","WEAPON-POSSESSION","WEST","K","K2","DOWNTOWN COMMERCIAL"
20090000183824,2009-05-28,2230,2009-05-29,911,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W3","MORGAN"
20160000114087,2016-04-02,1715,2016-04-02,2311,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","J3","ROOSEVELT/RAVENNA"
20080000290768,2008-08-05,2000,2008-08-06,929,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","U1","ROOSEVELT/RAVENNA"
20160000228388,2016-06-27,930,2016-06-27,1025,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20150000371846,NA,2130,2015-10-23,2203,"THEFT-ALL OTHER",NA,"EAST",NA,"E2","CAPITOL HILL"
20140000900334,2014-01-20,1830,2014-01-26,817,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R3","COLUMBIA CITY"
20140000355547,2014-10-23,1600,2014-10-23,2246,"BURGLARY-RESIDENTIAL",NA,"NORTH","J","J2","BALLARD NORTH"
20110000267489,2011-08-08,0,2011-08-15,1243,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20080000415440,2008-11-04,1650,2008-11-05,1037,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B1","BALLARD SOUTH"
2012000045059,NA,1900,2012-02-14,731,"BURGLARY-COMMERCIAL-SECURE PARKING","BURGLARY-SECURE PARKING-NONRES","SOUTHWEST","W","W1","NORTH ADMIRAL"
20180000170989,2018-05-13,NA,NA,1811,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","L","L2","NORTHGATE"
20120000423709,2012-12-11,1830,2012-12-12,701,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W3","FAUNTLEROY SW"
20140000187061,2014-06-12,1358,2014-06-12,1444,"NARCOTIC","NARC-EQUIPMENT/PARAPHENALIA","WEST","M","M1","DOWNTOWN COMMERCIAL"
NA,2008-04-24,2030,2008-04-24,2030,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"M","M3","DOWNTOWN COMMERCIAL"
20120000224651,2012-07-12,1800,2012-07-13,1523,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","EAST","C","C2","MILLER PARK"
NA,2014-03-19,1510,2014-03-19,1515,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20130000325686,2013-06-01,0,2013-09-07,1845,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","B","B1","BALLARD SOUTH"
20140000206471,2014-06-27,1045,2014-06-27,1316,"THEFT-BUILDING",NA,"NORTH","U","U3",NA
20140000128697,2014-04-12,1200,2014-04-27,846,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","J","J2","BALLARD NORTH"
20120000900177,2012-01-14,1500,2012-01-14,1658,"CAR PROWL","THEFT-CARPROWL","WEST","M","M2","DOWNTOWN COMMERCIAL"
NA,2016-12-13,1900,NA,339,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","NORTH",NA,"U3","ROOSEVELT/RAVENNA"
20130000287301,2013-08-10,130,2013-08-10,1145,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO",NA,"D","D3","EASTLAKE - WEST"
20150000148544,2015-05-06,1215,2015-05-06,2147,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U1","UNIVERSITY"
201200001922,2012-01-02,1800,2012-01-02,2230,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES",NA,"M","M3","DOWNTOWN COMMERCIAL"
20180000291084,2018-08-01,1630,2018-08-06,1109,"ROBBERY-STREET","ROBBERY-STREET-GUN","EAST",NA,"G2","CENTRAL AREA/SQUIRE PARK"
20170000174996,2017-05-18,1432,2017-05-18,1432,"TRESPASS","TRESPASS","NORTH","J","J2","BALLARD NORTH"
20120000142621,2012-05-06,1100,2012-05-09,1419,NA,"THEFT-MAIL","SOUTHWEST","W",NA,"ALASKA JUNCTION"
2011000049369,2011-02-10,2305,2011-02-10,2305,"SEX OFFENSE-OTHER","SEXOFF-OTHER",NA,"F",NA,"HIGH POINT"
2010000064206,2010-02-25,2019,2010-02-25,2029,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO",NA,"B","B3","WALLINGFORD"
2010000050462,2010-02-13,1333,2010-02-13,1333,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M1","DOWNTOWN COMMERCIAL"
20160000200126,2016-06-06,1105,2016-06-06,1111,"THEFT-ALL OTHER","THEFT-OTH","WEST","K","K2","PIONEER SQUARE"
20160000376462,2016-10-17,1740,NA,2059,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J3","ROOSEVELT/RAVENNA"
20150000355891,2015-10-10,2230,2015-10-11,1337,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","C","C3","MADRONA/LESCHI"
20170000426168,2017-11-17,700,2017-11-17,NA,"THEFT-ALL OTHER","THEFT-OTH","WEST","K","K2","DOWNTOWN COMMERCIAL"
20160000438253,2016-12-06,310,2016-12-06,334,"SEX OFFENSE-OTHER","SEXOFF-INDECENT LIBERTIES","SOUTHWEST",NA,"F3","SOUTH PARK"
20130000331284,2013-09-11,1925,2013-09-11,1948,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","M","M2","DOWNTOWN COMMERCIAL"
NA,2013-11-10,NA,NA,1035,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F1","NORTH DELRIDGE"
20090000327979,2009-09-16,1135,2009-09-16,1254,"CAR PROWL","THEFT-AUTOACC","SOUTH","O","O1","SODO"
20170000149905,2017-04-29,2059,2017-04-29,2059,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20100000185410,2010-06-01,1900,2010-06-03,NA,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L3","LAKECITY"
20130000119083,2013-04-09,1255,2013-04-09,1300,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","Q","Q2","QUEEN ANNE"
20090000274131,2009-08-04,NA,2009-08-04,NA,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L2","NORTHGATE"
20120000142302,2012-05-09,NA,2012-05-14,1157,"NARCOTIC","NARC-SELL-HEROIN","WEST","M","M3","DOWNTOWN COMMERCIAL"
20110000403385,2011-12-16,2336,2011-12-16,2336,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","U","U3","ROOSEVELT/RAVENNA"
20150000399805,2015-11-16,13,2015-11-16,13,"TRESPASS","TRESPASS","WEST","K","K2","PIONEER SQUARE"
20150000908517,2015-12-18,2200,NA,NA,"CAR PROWL","THEFT-CARPROWL","WEST","D","D3","EASTLAKE - WEST"
20110000412006,2011-12-26,937,2011-12-26,937,"THEFT-ALL OTHER",NA,"SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20170000244636,2017-07-05,2200,2017-07-06,1358,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST",NA,"D2",NA
20120000375864,2012-11-02,30,2012-11-02,930,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U2","UNIVERSITY"
2011000068176,2011-02-25,2000,NA,912,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","Q","Q2","QUEEN ANNE"
20130000407198,2013-11-09,1715,2013-11-09,1851,"AGGRAVATED ASSAULT",NA,"SOUTHWEST","W","W3","FAUNTLEROY SW"
20090000296767,2009-08-22,1400,2009-08-22,1427,NA,NA,"NORTH","U","U1","UNIVERSITY"
20150000438183,2015-12-18,710,2015-12-18,2112,NA,"THEFT-OTH","WEST","M",NA,"DOWNTOWN COMMERCIAL"
20140000262632,2014-08-08,1925,2014-08-08,2146,"CAR PROWL","THEFT-CARPROWL","NORTH",NA,NA,"BALLARD NORTH"
20080000272075,2008-07-23,1800,2008-07-24,808,NA,"BURGLARY-FORCE-NONRES","WEST",NA,"Q3","QUEEN ANNE"
20150000276051,2015-08-09,2019,2015-08-09,2019,"CAR PROWL","THEFT-CARPROWL",NA,"E","E3","FIRST HILL"
2008000087659,2008-03-06,1315,2008-03-07,2318,"THEFT-BUILDING","THEFT-BUILDING","NORTH","B","B1","BALLARD SOUTH"
20100000105237,2010-03-31,2046,NA,2051,"PROSTITUTION","PROSTITUTION PATRONIZING","NORTH","N","N2","NORTHGATE"
20160000402129,2016-11-06,1411,2016-11-06,1422,"THEFT-ALL OTHER","THEFT-OTH","EAST","C",NA,"CAPITOL HILL"
20160000903828,2016-05-24,1030,2016-05-24,1244,"CAR PROWL","THEFT-CARPROWL","WEST","D","D1","BELLTOWN"
20130000345938,2013-09-22,1030,NA,1750,"CAR PROWL","THEFT-CARPROWL","WEST","K","K2","CHINATOWN/INTERNATIONAL DISTRICT"
20130000457570,2013-12-23,1632,2013-12-23,1632,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTHWEST","W","W3","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
NA,NA,1701,2015-10-22,1701,"DUI","DUI-DRUGS","NORTH","N",NA,"NORTHGATE"
20170000422517,2017-08-13,900,2017-11-14,NA,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","G","G3","JUDKINS PARK/NORTH BEACON HILL"
2018000015634,2018-01-13,1323,2018-01-13,1323,"TRESPASS","TRESPASS","NORTH","N","N2","BITTERLAKE"
20090000315498,2009-09-05,2200,2009-09-06,1108,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","B1","BALLARD SOUTH"
20120000430199,2012-11-25,1200,2012-12-17,1437,"THEFT-ALL OTHER","THEFT-MAIL","WEST","D","D1","BELLTOWN"
20080000478816,2008-12-27,1200,2008-12-27,2241,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
20110000353809,2011-10-25,NA,2011-10-30,1313,"BURGLARY-RESIDENTIAL",NA,"SOUTHWEST","W","W3","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
