"report_number","occurred_date","occurred_time","reported_date","reported_time","crime_subcategory","primary_offense_description","precinct","sector","beat","neighborhood"
20150000108174,2015-04-02,1830,2015-04-03,428,NA,"BURGLARY-FORCE-NONRES","WEST","D","D3","EASTLAKE - WEST"
20110000267667,2011-08-14,1830,2011-08-15,1540,"CAR PROWL",NA,"EAST","C","C3","CENTRAL AREA/SQUIRE PARK"
NA,2016-09-09,1930,2016-09-20,1545,"CAR PROWL",NA,"WEST",NA,"M2","DOWNTOWN COMMERCIAL"
20150000192412,2015-06-08,2000,NA,1224,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","WEST","Q","Q3","QUEEN ANNE"
20080000115066,2008-03-30,247,2008-03-30,247,"SEX OFFENSE-OTHER","SEXOFF-LEWD CONDUCT","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20090000312762,2009-09-01,1230,2009-09-04,1336,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","F","F2",NA
20110000902124,2011-06-06,1300,2011-06-06,2317,"THEFT-BUILDING",NA,"WEST","M","M1","DOWNTOWN COMMERCIAL"
20110000254371,2011-08-04,1800,2011-08-04,1929,"THEFT-BUILDING","THEFT-BUILDING","WEST","K","K1","DOWNTOWN COMMERCIAL"
201400006646,2014-01-06,NA,2014-01-07,NA,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTH","S",NA,"RAINIER BEACH"
20120000375099,2012-10-23,1000,2012-11-01,1715,NA,"THEFT-BUILDING","EAST","E","E3","FIRST HILL"
20140000354396,2014-10-23,NA,2014-10-23,111,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON",NA,"B","B2","PHINNEY RIDGE"
201000002557,2010-01-03,130,2010-01-03,821,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","R1","NORTH BEACON HILL"
NA,2012-04-28,1300,2012-04-29,1649,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTH","R","R2",NA
20150000240180,2015-07-13,1835,2015-07-13,1835,"SEX OFFENSE-OTHER",NA,NA,"D","D1","BELLTOWN"
2018000020850,2018-01-17,400,2018-01-17,1838,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","WEST","Q","Q1","MAGNOLIA"
20150000907810,2015-11-24,1825,2015-11-24,2138,NA,"THEFT-OTH","NORTH","J","J2","BALLARD NORTH"
20170000141450,2017-04-23,636,2017-04-23,636,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","EAST","E",NA,"CAPITOL HILL"
20110000282765,NA,2356,2011-08-27,2356,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","WEST","Q",NA,"QUEEN ANNE"
20140000288017,2014-08-29,516,2014-08-29,516,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","F2","SOUTH DELRIDGE"
20180000291405,2018-08-06,1512,2018-08-06,1512,"NARCOTIC","NARC-POSSESS-HEROIN","EAST","E","E2","CAPITOL HILL"
2017000046966,2017-02-08,200,2017-02-08,801,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20160000324217,2016-08-15,1700,NA,805,"CAR PROWL","THEFT-CARPROWL","EAST","G","G1","FIRST HILL"
20130000449799,2013-12-13,2130,2013-12-16,1650,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","N","N1","BITTERLAKE"
20170000904851,2017-05-27,1000,2017-05-31,1655,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","U","U3","SANDPOINT"
NA,2009-08-18,1245,2009-08-18,1343,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH",NA,"J3","ROOSEVELT/RAVENNA"
20110000339700,2011-10-17,100,2011-10-17,1249,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","Q","Q3","QUEEN ANNE"
20100000304601,2010-08-31,1045,2010-08-31,1318,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","NORTH","N","N3","GREENWOOD"
201600002657,2016-01-03,0,2016-01-03,1411,"CAR PROWL","THEFT-CARPROWL","EAST",NA,"G2","CENTRAL AREA/SQUIRE PARK"
20100000125820,2010-04-18,455,2010-04-18,631,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U3","SANDPOINT"
20130000291639,NA,600,2013-08-13,2230,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","N","N1","BALLARD NORTH"
20140000904814,2014-06-04,2100,2014-06-06,1427,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","O3","GEORGETOWN"
20170000180752,2017-05-22,1530,2017-05-22,1530,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","U","U3","SANDPOINT"
NA,2013-03-08,1107,2013-03-08,1107,NA,"ASSLT-AGG-GUN","SOUTH","S","S3","RAINIER VIEW"
20140000908947,2014-11-14,2200,2014-11-15,1621,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L3","LAKECITY"
20180000139436,2018-04-21,2030,2018-04-21,2036,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20170000192890,2017-05-30,1956,2017-05-30,1956,"NARCOTIC","NARC-SELL-HEROIN","UNKNOWN","","","UNKNOWN"
20150000415420,2015-11-29,1541,2015-11-29,NA,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","O1","SODO"
20170000222271,2017-06-20,1454,2017-06-20,NA,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH","S","S2","BRIGHTON/DUNLAP"
20160000903777,2016-04-18,1200,NA,1211,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","R","R3","COLUMBIA CITY"
20110000400322,2011-12-13,2300,2011-12-14,902,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B",NA,"BALLARD SOUTH"
20180000111075,2018-03-29,NA,2018-03-29,1739,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","B","B2","BALLARD SOUTH"
2008000063418,2008-02-18,139,2008-02-18,139,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","EAST","E","E2","CAPITOL HILL"
20120000352055,2012-10-14,NA,2012-10-14,909,"MOTOR VEHICLE THEFT","VEH-THEFT-MTRCYCLE","WEST","Q","Q2","QUEEN ANNE"
20120000427658,2012-12-15,NA,NA,NA,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","C","C1","CAPITOL HILL"
20160000199136,2016-06-05,1630,2016-06-05,1630,"TRESPASS",NA,"NORTH","N","N3","GREENWOOD"
20160000906758,2016-09-30,0,2016-10-01,1056,"CAR PROWL","THEFT-CARPROWL","EAST","C","C3","MADRONA/LESCHI"
20170000443243,2017-11-18,2100,2017-12-01,1204,"BURGLARY-COMMERCIAL",NA,"NORTH","B","B1","BALLARD SOUTH"
201600002110,NA,2306,2016-01-03,NA,NA,NA,"NORTH","B","B2","FREMONT"
NA,2010-05-25,1,2010-05-25,1,"NARCOTIC","NARC-POSSESS-MARIJU","EAST","C","C2","MONTLAKE/PORTAGE BAY"
NA,2014-01-09,1835,2014-01-19,1835,"DUI","DUI-LIQUOR","WEST","K","K2","PIONEER SQUARE"
20130000105810,2013-03-29,900,2013-03-29,NA,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","U","U1","ROOSEVELT/RAVENNA"
20150000206118,2015-06-19,615,2015-06-19,739,NA,"THEFT-CARPROWL","EAST","C","C3",NA
20110000243598,2011-07-26,1830,2011-07-27,1411,NA,"BURGLARY-NOFORCE-NONRES","WEST","M","M1","DOWNTOWN COMMERCIAL"
20120000348127,2012-10-10,2330,2012-10-11,1003,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","S2","RAINIER BEACH"
20140000118873,2014-04-18,1330,2014-04-18,1733,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R3","LAKEWOOD/SEWARD PARK"
20170000358331,2017-09-22,2100,2017-09-26,NA,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","K","K1","DOWNTOWN COMMERCIAL"
20100000255516,2010-07-24,1830,2010-07-24,1840,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","E","E2","CAPITOL HILL"
20150000901345,NA,1640,2015-02-27,1820,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N2","BITTERLAKE"
20150000317475,2015-09-08,1722,2015-09-10,1234,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","J","J1","GREENWOOD"
20180000907604,2018-08-19,1600,2018-08-19,1631,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","J","J3","ROOSEVELT/RAVENNA"
20110000901373,2011-04-17,200,2011-04-17,1150,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U1","UNIVERSITY"
20160000163912,2016-05-07,1840,2016-05-11,924,"THEFT-BICYCLE","THEFT-BICYCLE","WEST","Q","Q3","QUEEN ANNE"
20110000342438,2011-10-20,544,2011-10-20,544,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","EAST","G","G2","JUDKINS PARK/NORTH BEACON HILL"
20090000382009,2009-10-30,2112,2009-10-30,2142,"DUI","DUI-LIQUOR","SOUTH","O","O3","GEORGETOWN"
20080000381889,2008-10-10,NA,2008-10-10,2026,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","U1","UNIVERSITY"
20170000350641,2017-09-20,800,2017-09-20,1437,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q2","QUEEN ANNE"
20180000152346,2018-04-29,17,2018-04-30,1244,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","S","S1","NEW HOLLY"
2017000033564,2017-01-24,2000,NA,2141,NA,"BURGLARY-NOFORCE-RES","SOUTHWEST","W","W1","NORTH ADMIRAL"
20110000130405,2011-04-24,920,2011-04-24,1005,"CAR PROWL","THEFT-LICENSE PLATE","WEST","D","D2","QUEEN ANNE"
20130000411430,NA,2230,2013-11-13,1101,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","N","N1","BITTERLAKE"
20180000144436,2017-10-07,1200,2018-04-24,1742,"THEFT-BUILDING","THEFT-BUILDING","WEST","D","D3","SLU/CASCADE"
20120000333636,2012-09-29,1840,2012-09-30,1318,"MOTOR VEHICLE THEFT","VEH-THEFT-MTRCYCLE","EAST","E","E3","FIRST HILL"
20080000264878,2008-07-18,2225,2008-07-18,2256,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","K","K2","PIONEER SQUARE"
20140000218807,2014-07-06,1100,2014-07-06,1304,"FAMILY OFFENSE-NONVIOLENT",NA,"SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20130000446565,2013-12-13,1840,2013-12-13,2331,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","QUEEN ANNE"
20180000901199,2018-02-02,2200,2018-02-05,1420,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U2","UNIVERSITY"
20110000345620,2011-10-23,NA,2011-10-23,32,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","B2","FREMONT"
20180000234823,2018-06-26,2300,2018-06-27,1141,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","F3","HIGHLAND PARK"
20100000139932,2010-04-29,1830,2010-04-29,NA,"CAR PROWL","THEFT-CARPROWL","WEST",NA,"M1","BELLTOWN"
20130000317200,NA,2300,2013-09-01,1126,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST",NA,"C2","MONTLAKE/PORTAGE BAY"
NA,2013-06-13,NA,2014-06-18,1520,"THEFT-BUILDING","THEFT-BUILDING","SOUTHWEST","F","F1","HIGH POINT"
20160000386412,2016-10-24,1800,2016-10-25,1558,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH",NA,"U1","ROOSEVELT/RAVENNA"
20110000104071,2011-03-31,2330,2011-04-01,246,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","U2","UNIVERSITY"
20090000354263,2009-10-07,1423,2009-10-07,1523,"CAR PROWL","THEFT-CARPROWL",NA,"M","M1","BELLTOWN"
20180000170143,2018-05-12,2138,NA,2138,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","EAST","G","G2","JUDKINS PARK/NORTH BEACON HILL"
20150000227089,2015-07-01,1700,2015-07-04,NA,NA,"BURGLARY-NOFORCE-RES","NORTH","U",NA,"SANDPOINT"
20160000215877,2016-06-17,1000,2016-06-17,1647,"CAR PROWL",NA,"SOUTHWEST","F","F3","SOUTH PARK"
20160000137785,2016-04-21,1328,2016-04-21,NA,"TRESPASS",NA,"EAST","E","E2","CAPITOL HILL"
20100000901646,2010-10-27,2010,2010-10-28,1323,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20170000901376,2017-02-14,800,2017-02-15,617,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","O2","SODO"
20170000399660,2017-10-27,2108,2017-10-27,2108,"PROSTITUTION","PROSTITUTION PATRONIZING","EAST","G","G2","JUDKINS PARK/NORTH BEACON HILL"
20170000908243,2017-09-09,2200,NA,NA,NA,"THEFT-CARPROWL","NORTH","L","L3","SANDPOINT"
20080000400859,2008-10-25,100,NA,831,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","D","D3","SLU/CASCADE"
2008000050932,2008-02-06,1700,2008-02-08,1338,"THEFT-BUILDING","THEFT-BUILDING","NORTH","B","B3","FREMONT"
2015000078961,2015-03-10,NA,2015-03-10,1101,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","U","U1","ROOSEVELT/RAVENNA"
20160000431521,2016-11-30,NA,2016-11-30,1749,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-WEAPON","NORTH","N","N1","BALLARD NORTH"
20150000125042,2015-04-15,2200,NA,1028,"THEFT-ALL OTHER","THEFT-PKPOCKET","WEST","Q","Q3","QUEEN ANNE"
20180000902196,NA,2345,2018-03-10,952,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","N","N3","GREENWOOD"
NA,2010-07-20,2100,2010-07-21,1020,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","W","W1","ALKI"
20170000215047,2017-06-15,838,2017-06-15,838,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","N","N3","NORTHGATE"
20120000306374,2012-09-11,553,2012-09-11,553,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","SOUTHWEST","W",NA,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20140000412711,2014-12-13,NA,2014-12-13,1812,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","B1","BALLARD SOUTH"
20140000351054,2014-09-20,900,2014-10-20,925,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","C","C2","MADISON PARK"
20170000125015,2017-04-09,1445,2017-04-10,1233,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO",NA,"J","J3","ROOSEVELT/RAVENNA"
20090000119926,2009-04-09,1600,2009-04-09,1714,"THEFT-BUILDING","THEFT-BUILDING","EAST","C","C3",NA
NA,2014-04-23,2245,2014-04-24,1354,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B1","BALLARD SOUTH"
20130000172623,NA,1621,2013-05-22,1621,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","D","D2","SLU/CASCADE"
20140000393006,2014-11-23,1900,2014-11-24,1821,"CAR PROWL","THEFT-CARPROWL",NA,"N","N1","BITTERLAKE"
20120000359561,2012-10-20,NA,2012-10-20,604,"THEFT-BUILDING","THEFT-BUILDING","SOUTHWEST","F","F1","PIGEON POINT"
2009000062107,NA,2000,2009-02-20,906,NA,NA,"NORTH","J","J2","PHINNEY RIDGE"
20160000245745,2016-07-09,1400,NA,1404,"CAR PROWL","THEFT-CARPROWL","WEST","D","D3","SLU/CASCADE"
20180000239843,2018-06-30,1930,2018-06-30,2304,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","WEST","Q","Q2","QUEEN ANNE"
20100000254701,2010-07-24,147,NA,NA,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","WEST","M","M1","BELLTOWN"
20120000260085,2012-08-07,1742,2012-08-07,1816,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","N3","NORTHGATE"
2017000095488,2017-03-18,53,2017-03-18,53,"DUI","DUI-DRUGS","NORTH","N","N3","NORTHGATE"
20090000114747,2009-04-05,1000,2009-04-05,1518,NA,"THEFT-OTH","SOUTH","R","R3","HILLMAN CITY"
NA,2010-04-18,1430,2010-04-18,2108,"THEFT-BUILDING","THEFT-BUILDING","WEST",NA,"D1","BELLTOWN"
20170000169065,2017-05-13,NA,2017-05-13,2352,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","SOUTH","R","R3","COLUMBIA CITY"
20090000339018,2009-09-24,2000,2009-09-25,751,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","D","D2","QUEEN ANNE"
20140000909776,2014-12-17,1800,2014-12-18,NA,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","QUEEN ANNE"
20140000904451,2014-05-29,1845,NA,1941,NA,"THEFT-CARPROWL",NA,"J","J3","ROOSEVELT/RAVENNA"
20100000314008,2010-09-07,830,2010-09-07,2059,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2008000013572,2008-01-10,2000,2008-01-11,1138,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J2","GREENWOOD"
20080000278283,2008-07-28,1753,2008-07-28,1753,"TRESPASS","TRESPASS","WEST","D","D3","SLU/CASCADE"
20090000186747,NA,NA,2009-05-31,NA,"DUI","DUI-LIQUOR","WEST","Q","Q2","QUEEN ANNE"
NA,2009-11-02,2008,2009-11-02,2105,"NARCOTIC","NARC-POSSESS-COCAINE","EAST","E","E1","CAPITOL HILL"
20120000259878,2012-08-07,1554,2012-08-07,1554,"NARCOTIC","NARC-POSSESS-HEROIN","WEST",NA,"M3","DOWNTOWN COMMERCIAL"
20140000335553,2014-10-07,NA,2014-10-07,1147,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","B","B3","WALLINGFORD"
201700003108,2017-01-02,2230,2017-01-03,1742,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","E2","CAPITOL HILL"
2013000025931,NA,1226,2013-01-23,1226,NA,"TRESPASS",NA,"B","B3","WALLINGFORD"
20100000160370,2010-05-16,820,2010-05-16,843,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","WEST","D","D2","SLU/CASCADE"
20170000271726,2017-07-24,0,2017-07-25,1146,"TRESPASS","TRESPASS","EAST",NA,NA,NA
2017000080245,2017-03-05,1700,2017-03-06,1346,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTHWEST","W","W2","ALASKA JUNCTION"
20160000442455,2016-12-09,1219,2016-12-09,1219,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","F","F2","SOUTH DELRIDGE"
2018000075795,2018-02-21,1330,2018-03-02,1430,"BURGLARY-RESIDENTIAL",NA,"NORTH","B","B1","BALLARD SOUTH"
20160000287626,2016-08-10,357,2016-08-10,1014,NA,"WEAPON-DISCHARGE","NORTH","B","B3","WALLINGFORD"
20130000400571,2013-11-01,730,2013-11-04,1133,"TRESPASS","TRESPASS","SOUTHWEST","W","W1","ALKI"
20170000209057,2017-06-10,2204,2017-06-10,NA,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","SOUTH","S","S2","BRIGHTON/DUNLAP"
20080000150407,2008-04-27,309,2008-04-27,NA,"CAR PROWL","THEFT-AUTOACC","NORTH","B","B2","FREMONT"
20090000371384,2009-10-21,1800,2009-10-21,2031,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","QUEEN ANNE"
20130000908010,2013-11-08,805,2013-11-08,819,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W2","ALASKA JUNCTION"
20110000900066,2011-01-04,2100,2011-01-05,833,"CAR PROWL","THEFT-CARPROWL","EAST","C","C2","MADISON PARK"
201500007914,2015-01-08,1354,2015-01-08,1354,"FAMILY OFFENSE-NONVIOLENT",NA,"NORTH","J","J3",NA
2010000098672,2010-03-26,137,2010-03-26,137,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E2","CAPITOL HILL"
20100000290084,2010-08-19,1630,2010-08-19,1923,"CAR PROWL","THEFT-CARPROWL","SOUTH","R",NA,"LAKEWOOD/SEWARD PARK"
20150000905072,2015-08-08,2000,2015-08-08,2315,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","QUEEN ANNE"
20100000318797,2010-09-11,230,NA,1545,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTHWEST","W","W1","COMMERCIAL DUWAMISH"
20100000902582,NA,200,2010-12-26,1801,"CAR PROWL","THEFT-CARPROWL","EAST","E","E2",NA
20110000190789,2011-06-13,2130,2011-06-14,NA,"CAR PROWL","THEFT-CARPROWL",NA,"C","C3","MADRONA/LESCHI"
2014000093483,2014-03-27,1724,2014-03-27,1724,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES",NA,NA,"S1",NA
20140000910095,2014-12-24,800,2014-12-30,1423,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","W1","NORTH ADMIRAL"
2015000047515,2015-02-11,15,2015-02-11,15,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH","O","O3","GEORGETOWN"
20140000329499,2014-10-02,1314,2014-10-02,1314,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J3","ROOSEVELT/RAVENNA"
20110000189501,2011-06-12,2000,2011-06-13,1501,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","J","J3","PHINNEY RIDGE"
20110000295998,2011-09-07,2205,2011-09-07,2355,"SEX OFFENSE-OTHER","SEXOFF-INDECENT EXPOSURE","NORTH","U","U1","SANDPOINT"
20130000449823,2013-12-16,830,2013-12-16,2118,"CAR PROWL",NA,"SOUTH","S","S1","NEW HOLLY"
20160000151713,2016-05-02,0,2016-05-02,1727,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","EAST","C","C1","CAPITOL HILL"
20110000395529,NA,1200,2011-12-09,1338,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J3","ROOSEVELT/RAVENNA"
20130000134738,2013-04-05,1200,2013-04-22,1441,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","O","O3","GEORGETOWN"
20140000306549,2014-09-12,2200,2014-09-13,1241,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","QUEEN ANNE"
20140000901231,2014-02-27,830,2014-02-27,1023,"CAR PROWL","THEFT-CARPROWL","SOUTH",NA,"R3","LAKEWOOD/SEWARD PARK"
201700001990,2016-12-16,0,2017-01-02,1949,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","U","U1","UNIVERSITY"
20080000370469,2008-09-27,200,2008-10-02,1233,"THEFT-BICYCLE",NA,"NORTH","U","U1","ROOSEVELT/RAVENNA"
20080000196254,2008-05-29,900,2008-05-31,1155,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","N","N1","BITTERLAKE"
20130000900087,2012-12-23,1045,2013-01-02,1412,"CAR PROWL","THEFT-CARPROWL","NORTH",NA,"B3","WALLINGFORD"
20130000271699,2013-07-29,2100,2013-07-30,1349,"CAR PROWL","THEFT-CARPROWL","EAST","C","C1","CAPITOL HILL"
20110000102139,2011-03-30,NA,2011-03-30,NA,NA,"NARC-POSSESS-MARIJU","EAST","G","G2","MADRONA/LESCHI"
20120000190723,2012-06-10,1900,2012-06-18,1206,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","QUEEN ANNE"
20140000264402,2014-08-07,1900,2014-08-10,1025,NA,"VEH-THEFT-AUTO","NORTH","J","J3","ROOSEVELT/RAVENNA"
201800004325,2017-12-24,432,2018-01-04,1358,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","L","L1","LAKECITY"
20140000282678,2014-08-24,2042,2014-08-25,18,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST",NA,NA,"QUEEN ANNE"
2008000099966,2008-03-17,2000,2008-03-18,22,"THEFT-ALL OTHER","THEFT-OTH","WEST","M",NA,"DOWNTOWN COMMERCIAL"
20150000158332,2015-05-08,0,2015-05-14,NA,"THEFT-ALL OTHER","THEFT-OTH",NA,"N","N1","BALLARD NORTH"
20120000900580,2012-02-01,1700,2012-02-13,1948,"THEFT-ALL OTHER","THEFT-OTH","WEST",NA,"M1","DOWNTOWN COMMERCIAL"
20100000217265,2010-06-26,1510,2010-06-26,1526,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E1","CAPITOL HILL"
20160000403305,2016-11-07,1436,2016-11-07,1436,"THEFT-BUILDING","THEFT-BUILDING","WEST","D","D2","SLU/CASCADE"
20160000396364,2016-11-02,230,NA,NA,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","Q","Q3","QUEEN ANNE"
20130000195560,2013-06-07,944,NA,956,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L3",NA
20090000434576,2009-12-18,1338,2009-12-18,1709,"FAMILY OFFENSE-NONVIOLENT","CHILD-ABUSED-NOFORCE","EAST","C","C3","MADRONA/LESCHI"
20130000448618,2013-12-14,1600,2013-12-15,1640,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","S","S3","RAINIER VIEW"
2013000014233,2013-01-13,56,2013-01-13,59,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","N","N2","BITTERLAKE"
20100000434484,2010-12-18,113,2010-12-18,113,"TRESPASS","TRESPASS","NORTH","B","B1","BALLARD SOUTH"
20140000306868,2014-08-23,800,2014-09-13,1821,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","D","D3","EASTLAKE - WEST"
20080000372107,2008-10-01,1015,2008-10-03,1446,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST",NA,"Q3","QUEEN ANNE"
2011000085573,2011-03-15,1632,2011-03-15,1632,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","NORTH","N","N3","NORTHGATE"
20160000902014,2016-03-16,NA,2016-03-16,1915,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST",NA,"F1","HIGH POINT"
20150000264214,2015-07-31,2237,2015-08-01,NA,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","U","U3","SANDPOINT"
20170000258679,2017-07-16,400,2017-07-16,615,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","Q","Q2","QUEEN ANNE"
20120000157153,2012-05-21,2200,NA,2345,"PROSTITUTION","PROSTITUTION","NORTH","N","N2","NORTHGATE"
20150000902675,2015-04-18,0,2015-04-20,1737,"CAR PROWL","THEFT-AUTOACC","EAST","E","E3","FIRST HILL"
